Ob,WageNew
125,3.121993218
126,3.163788066
127,2.625721528
128,2.400548016
129,2.592980381
130,1.252910733
131,1.789353595
132,2.3528627
133,2.616082999
134,1.683837103
135,2.593149491
136,2.779684331
137,2.621980524
138,2.487294779
139,2.522880011
140,2.554595374
141,1.900697375
142,2.760153607
143,2.31727011
144,2.458379192
145,2.361993899
146,1.458931575
147,2.667690866
148,3.239534453
149,3.675302312
150,2.506571838
151,3.334883844
152,2.016359726
153,2.794882166
154,2.886067615
155,2.900567767
156,2.516210367
157,2.664275645
158,3.070000673
159,2.674780966
160,1.696587701
161,2.777441374
162,1.635475347
163,1.833819555
164,1.703029607
165,2.935145819
166,2.587167411
167,1.113128292
168,1.478124078
169,2.679558034
170,2.054829288
171,2.323693447
172,2.708135402
173,2.616167554
174,2.847767163
175,0.93971932
176,1.228283313
177,1.343522888
178,2.154518491
179,1.836781082
180,2.458463747
181,3.498262552
182,2.183434079
183,2.809297601
184,2.714474306
185,1.51676275
186,1.852927504
187,3.087102607
188,2.953621875
189,2.47201239
190,2.785243636
191,1.545593783
192,2.375697334
193,2.545288008
194,2.641003917
195,2.420163295
196,1.481865082
197,1.487847162
198,3.064077488
199,1.699133811
200,2.61208833
201,2.138607166
202,3.042825455
203,2.788900085
204,2.343055061
205,1.285776268
206,3.534810654
207,2.469600323
208,2.704835777
209,1.660748804
210,2.53922843
211,2.839436966
212,2.990886425
213,3.097438818
214,2.357724161
215,1.084297259
216,1.218644783
217,2.737135545
218,1.122513156
219,1.526147614
220,1.997082668
221,1.773526825
222,1.728133954
223,2.938952774
224,2.852706284
225,2.990801869
226,3.025777036
227,2.66628166
228,1.420546568
229,1.789011211
230,1.795180883
231,1.541305615
232,2.962224502
233,1.333715249
234,2.625636973
235,1.238006397
236,1.574171151
237,3.751987771
238,1.795434548
239,2.904224216
240,2.692937568
241,2.266285047
242,2.783261606
243,2.837261842
244,1.07465873
245,2.379295984
246,1.574424816
247,2.452636458
248,2.09329885
249,1.747326457
250,2.164255894
251,3.07849998
252,3.298304701
253,2.490852355
254,1.026212418
255,1.680025862
256,2.304670054
257,1.574171151
258,3.13879503
259,2.996530285
260,2.561349573
261,1.180006111
262,1.238006397
263,2.400717126
264,1.798992124
265,1.58364057
266,2.554679929
267,2.673646191
268,2.314224028
269,2.424073409
270,1.875166089
271,2.993146104
272,2.429548159
273,2.718027596
274,2.800713739
275,2.914031856
276,2.894923907
277,1.584063345
278,1.612556158
279,3.067825549
280,2.414181214
281,2.266031382
282,1.532986368
283,2.583426407
284,2.612172885
285,1.247306706
286,2.482771376
287,2.915067757
288,3.115679975
289,2.468186831
290,2.621473194
291,2.256731072
292,2.717858486
293,2.660365531
294,2.106494955
295,3.000524954
296,3.006168814
297,2.727581571
298,2.429548159
299,2.91620698
300,1.18981375
301,2.809213046
302,3.209921183
303,2.75937413
304,1.141959324
305,1.968251635
306,2.439517851
307,2.260556631
308,1.218560228
309,1.026212418
310,2.36736269
311,2.352778145
312,2.836923621
313,2.189430478
314,2.933139804
315,2.833682891
316,2.86184454
317,2.750599633
318,3.058271574
319,2.443012247
320,2.809551266
321,2.885369933
322,2.400886236
323,2.483741489
324,1.822036942
325,2.746774074
326,2.689274062
327,1.574255706
328,2.934260261
329,2.400794624
330,2.54487229
331,2.637535182
332,1.747072792
333,2.727497016
334,2.650889055
335,2.093383405
336,1.4493776
337,2.496933309
338,2.182753475
339,1.958866771
340,2.638542362
341,2.746774074
342,1.721626061
343,2.35252448
344,3.134957033
345,2.79479761
346,2.650642447
347,2.679558034
348,2.074021792
349,2.23154217
350,2.295200634
351,2.144964517
352,2.933224359
353,2.400879179
354,3.008019399
355,2.545034343
356,2.375612779
357,2.66983495
358,1.545424673
359,3.077379523
360,2.919922324
361,1.516678195
362,2.634922964
363,1.972231986
364,2.052114068
365,2.468102276
366,3.250365719
367,2.112575909
368,1.228283313
369,2.333416531
370,1.910758679
371,1.699387476
372,2.304754609
373,1.689664392
374,2.016275171
375,2.9293988
376,2.510129414
377,1.276306849
378,2.496764199
379,2.833598336
380,2.780551123
381,2.592980381
382,2.61225744
383,2.846632388
384,3.193739556
385,2.946362665
386,2.83416917
387,3.611411558
388,2.772051817
389,2.856285235
390,2.875562293
391,1.410908038
392,2.623224906
393,2.385251308
394,2.400886236
395,2.558505488
396,2.083491211
397,2.439271243
398,2.192988053
399,1.535870699
400,2.362416674
401,2.40479635
402,2.817984783
403,1.612894378
404,1.036273723
405,2.835749579
406,1.770245646
407,2.237369459
408,2.448909772
409,1.228367868
410,2.556093421
411,2.448656107
412,2.398573042
413,1.07465873
414,2.637450627
415,2.86184454
416,1.420546568
417,3.392630464
418,2.362416674
419,2.616865236
420,2.452298238
421,1.679687642
422,1.305222437
423,2.823459533
424,4.032348101
425,3.013747814
426,2.285562105
427,2.769961247
428,3.206257678
429,2.074021792
430,2.170237974
431,3.119433416
432,2.650388782
433,2.923501275
434,2.23137306
435,2.991055535
436,2.579788562
437,2.779599776
438,1.84337353
439,1.555232312
440,1.539766494
441,2.952501418
442,2.750768743
443,2.506402728
444,2.03555223
445,1.943246161
446,2.857236582
447,2.289303109
448,2.506656393
449,1.872204562
450,2.750684188
451,2.202880248
452,2.621980524
453,3.052301931
454,2.952501418
455,1.808203714
456,2.875646849
457,2.160430335
458,2.85846036
459,2.583341852
460,2.546539447
461,1.439654516
462,3.463430835
463,2.856186362
464,0.949442404
465,1.910758679
466,1.487931717
467,2.661779023
468,2.471575297
469,1.19962139
470,2.558590043
471,2.342970506
472,2.939037329
473,2.779261556
474,3.154318647
475,1.103236097
476,2.327504688
477,2.583426407
478,3.373268851
479,2.47765625
480,1.362884502
481,1.885654332
482,2.795213329
483,2.548951514
484,1.593448209
485,3.049584392
486,1.247560371
487,2.398086461
488,2.938783664
489,3.067740994
490,2.362501229
491,1.387511922
492,2.698496873
493,2.294946969
494,2.324031667
495,2.381524623
496,1.545593783
497,2.61225744
498,1.074405064
499,2.506318173
500,1.103405207
501,2.054913843
502,2.146101612
503,1.958782216
504,2.904393326
505,2.908224266
506,2.990886425
507,2.689196564
508,2.717858486
509,2.775689662
510,3.363545766
511,1.18964464
512,2.698835093
513,2.525764341
514,2.621895969
515,3.046404406
516,2.53184958
517,3.300336833
518,1.160813608
519,2.621811414
520,1.814373387
521,2.789069195
522,1.670387333
523,2.91036835
524,2.343224171
525,2.737635818
526,0.987911966
527,2.455833082
528,1.747072792
529,2.493126353
530,2.702308114
531,2.348085632
532,2.54487229
533,1.914316255
534,3.077464078
535,3.312027834
536,2.186715257
537,2.741045659
538,2.458294637
539,2.839183301
540,3.019717457
541,1.189560085
542,2.644730603
543,1.501127822
544,2.765966578
545,3.517424015
546,1.606217375
547,2.897014477
548,2.227646375
549,2.468102276
550,3.288750726
551,1.574424816
552,2.420163295
553,2.33366314
554,2.800798294
555,1.968082525
556,1.189898306
557,2.558406615
558,2.548514421
559,1.141536549
560,1.837461686
561,2.708635675
562,1.8644023
563,1.549151359
564,2.515956702
565,2.400886236
566,2.650388782
567,2.711946643
568,1.564870841
569,2.163814637
570,2.746689519
571,2.193326274
572,2.509533365
573,2.371801538
574,2.775851715
575,1.574340261
576,3.45012342
577,1.823927361
578,2.35269359
579,1.978059274
580,3.393497256
581,2.548613294
582,2.372055203
583,1.084297259
584,2.55832206
585,1.07465873
586,2.975193697
587,3.231173216
588,1.151344188
589,1.645198431
590,1.461893101
591,1.32441494
592,1.170536692
593,1.218644783
594,1.763719185
595,2.73157624
596,2.6508045
597,2.458379192
598,2.973784491
599,1.437679542
600,2.045359869
601,2.712299181
602,2.929645408
603,2.597926397
604,2.721416062
605,2.933139804
606,2.500927978
607,2.737297598
608,2.785243636
609,1.007358135
610,2.112237689
611,1.151344188
612,2.84268244
613,2.669750395
614,2.544787735
615,1.729885666
616,2.525848896
617,1.994621112
618,2.683214483
619,2.859954121
620,3.109963997
621,2.343139616
622,3.029355987
623,2.314308583
624,2.218007845
625,2.439271243
626,2.983507575
627,2.734906906
628,1.377704283
629,2.193072608
630,2.450675803
631,3.206095624
632,1.209090809
633,2.516125812
634,2.959911308
635,2.895790699
636,2.641003917
637,2.222087069
638,2.962224502
639,2.593396099
640,2.714389751
641,2.47782536
642,2.602534355
643,2.831038534
644,2.506233618
645,1.238006397
646,2.683383593
647,2.587251966
648,3.177595755
649,2.525679786
650,2.231457615
651,2.792907192
652,2.525764341
653,1.510766352
654,2.314393138
655,2.775605107
656,1.96833619
657,1.439823626
658,2.006805752
659,3.148349004
660,2.564064793
661,2.900483212
662,2.819906243
663,1.872373672
664,1.382161561
665,2.842821147
666,1.093935788
667,2.98133245
668,1.70894145
669,2.708389067
670,2.823628643
671,1.795096328
672,1.84337353
673,2.884848285
674,1.99900349
675,2.067683009
676,3.671248749
677,2.468186831
678,1.19962139
679,3.020753359
680,2.538364397
681,0.978273437
682,2.369086318
683,3.030880789
684,2.173894423
685,2.836909303
686,3.049584392
687,2.607649481
688,2.548514421
689,2.391078597
690,2.568059462
691,2.919422051
692,2.87182129
693,2.7372201
694,2.433458273
695,2.246923433
696,2.641003917
697,3.206011069
698,3.158234141
699,2.894839352
700,2.990886425
701,2.468102276
702,2.15487103
703,2.766051133
704,1.70894145
705,1.141959324
706,3.156493772
707,2.21826151
708,2.199069007
709,2.324116222
710,2.982368352
711,2.780635678
712,1.074320509
713,2.535402871
714,2.1452325
715,2.410524765
716,1.747326457
717,1.218475673
718,2.61225744
719,2.653603973
720,2.525595231
721,2.131599302
722,2.564064793
723,2.179791948
724,2.429717269
725,1.750287984
726,2.52975901
727,2.823290423
728,1.228114202
729,2.458463747
730,2.654369133
731,2.299011875
732,1.055466226
733,2.933139804
734,2.170153419
735,2.904308771
736,2.962139947
737,2.323778002
738,3.25777561
739,2.173894423
740,2.973699936
741,1.814711607
742,2.419994185
743,2.708473622
744,2.679388924
745,3.044807486
746,1.894696813
747,2.871358681
748,2.106664065
749,2.925591845
750,2.827454202
751,2.785074526
752,1.728049399
753,2.683552704
754,1.972231986
755,1.645367541
756,2.356434594
757,2.456150553
758,1.6415563
759,2.866008319
760,2.357639606
761,2.8429832
762,2.718027596
763,2.599150175
764,2.323778002
765,3.193739556
766,2.75937413
767,1.141874769
768,2.823459533
769,2.391247707
770,1.622110132
771,2.789054877
772,3.113620446
773,2.487041114
774,2.833267172
775,3.100240913
776,2.856186362
777,2.564318458
778,2.323947112
779,2.458548302
780,2.862098205
781,2.7217686
782,2.362247564
783,2.746936127
784,2.702660652
785,2.977253226
786,2.952416862
787,3.006499977
788,2.771882707
789,2.323778002
790,1.286029933
791,2.760407273
792,3.492593031
793,2.573618768
794,2.760054734
795,1.795434548
796,3.11576453
797,2.5450414
798,2.506656393
799,1.285607158
800,1.70894145
801,1.693391077
802,3.229029132
803,2.522211051
804,2.160676943
805,2.854857528
806,2.39157887
807,2.400717126
808,1.904335342
809,1.51659364
810,2.898423683
811,3.009994373
812,2.515872147
813,1.581179015
814,1.468570104
815,2.452735331
816,2.992006882
817,2.086537292
818,2.842736592
819,2.304839164
820,2.535318316
821,2.905344673
822,2.741130214
823,1.827311663
824,3.019802012
825,2.963175849
826,2.759984497
827,2.323947112
828,2.915067757
829,2.333585641
830,1.343522888
831,3.259065177
832,2.404697477
833,2.562174375
834,1.689326171
835,2.139009192
836,2.318134142
837,2.895706144
838,1.26683743
839,2.727243351
840,1.343607444
841,2.12542963
842,2.877652863
843,2.952416862
844,2.487210224
845,2.973869046
846,3.286775752
847,2.170237974
848,2.733582255
849,3.286775752
850,2.429717269
851,2.761274064
852,2.800798294
853,2.73123802
854,2.660196421
855,2.641003917
856,2.746858629
857,3.396130241
858,2.112237689
859,3.058187019
860,1.093851233
861,2.820075353
862,2.797195462
863,3.311865781
864,2.669581285
865,1.151428743
866,2.70872023
867,1.4493776
868,1.558109284
869,2.179538283
870,2.372055203
871,2.813990114
872,2.327589243
873,1.093851233
874,2.400463461
875,2.78915375
876,2.237538569
877,2.69397347
878,2.602534355
879,2.558420933
880,1.302993798
881,1.654410021
882,2.189515033
883,2.275923576
884,2.798707724
885,2.654637116
886,2.381440068
887,2.391078597
888,1.372438476
889,2.564149348
890,2.551126639
891,2.471828962
892,2.85829125
893,3.111600751
894,2.98697631
895,1.987528693
896,2.631527441
897,1.526316724
898,1.76380374
899,3.083192493
900,1.653987246
901,1.382161561
902,1.917428323
903,2.660450086
904,2.72402828
905,3.039079071
906,2.310839848
907,1.67368708
908,1.189560085
909,2.717858486
910,2.846477596
911,3.411822968
912,2.558505488
913,2.627896653
914,2.52601095
915,2.971524811
916,2.622142577
917,2.636395959
918,2.86184454
919,2.541065335
920,1.612725268
921,1.122513156
922,2.862098205
923,1.920143544
924,2.621642304
925,2.910121741
926,2.352778145
927,2.560596058
928,1.39163098
929,1.247391261
930,3.171736328
931,2.448994327
932,2.73140713
933,2.423988854
934,2.804520695
935,2.712031198
936,2.198899897
937,1.160982718
938,2.266369602
939,2.689358617
940,2.828574659
941,2.965724278
942,2.336378058
943,2.810436824
944,1.574171151
945,2.660111866
946,1.894274037
947,1.737772483
948,2.799743626
949,1.112959181
950,2.794713055
951,1.055381671
952,2.839183301
953,2.563895683
954,2.506903001
955,1.112874626
956,1.920397209
957,2.673491399
958,2.09329885
959,2.42007874
960,2.016275171
961,2.641173027
962,2.817815673
963,2.833098062
964,1.305137882
965,2.170068864
966,2.343055061
967,2.631280833
968,2.592980381
969,2.395073266
970,2.465958192
971,2.381693733
972,2.769961247
973,1.276306849
974,2.193425147
975,1.32441494
976,2.548697849
977,1.007358135
978,2.165630016
979,2.660111866
980,3.356051321
981,2.583510962
982,2.458710355
983,1.016912109
984,1.420208347
985,1.180090666
986,1.334053469
987,2.621726859
988,2.304670054
989,2.343308726
990,2.420163295
991,2.564149348
992,3.029186876
993,2.622058022
994,2.85846036
995,2.741130214
996,1.740649454
997,2.131768412
998,2.756412603
999,2.934429371
1000,2.229567197
1001,2.934344816
1002,3.01128394
1003,2.68433494
1004,2.789069195
1005,2.554510819
1006,4.013155598
1007,1.77615749
1008,2.371886093
1009,2.506571838
1010,2.439271243
1011,1.850212284
1012,2.765882023
1013,2.548514421
1014,2.096091267
1015,2.961886282
1016,2.410355655
1017,2.746858629
1018,2.814159224
1019,2.688942899
1020,2.640834807
1021,1.824265581
1022,1.238006397
1023,2.904477881
1024,2.920091434
1025,2.131599302
1026,2.496933309
1027,1.526316724
1028,1.583894235
1029,2.813821004
1030,2.612172885
1031,1.698964701
1032,2.189430478
1033,2.304754609
1034,2.904393326
1035,2.848906386
1036,2.304839164
1037,2.365988568
1038,1.512559137
1039,1.141959324
1040,2.712214626
1041,1.247560371
1042,2.529674455
1043,2.516294922
1044,2.69397347
1045,2.446109997
1046,2.921427428
1047,3.010078928
1048,3.422328289
1049,2.429717269
1050,3.005875315
1051,2.654369133
1052,2.698581428
1053,2.330116906
1054,1.276137739
1055,2.823628643
1056,2.348170187
1057,2.670166113
1058,1.641640855
1059,2.477740805
1060,2.077917587
1061,2.944868903
1062,2.2411807
1063,3.235004155
1064,2.372055203
1065,2.362332119
1066,2.102937379
1067,2.599819135
1068,1.226139229
1069,2.039631454
1070,1.189982861
1071,2.602703465
1072,3.211927198
1073,2.545125955
1074,1.420462013
1075,2.641088472
1076,1.19945228
1077,1.25702979
1078,2.5091388
1079,2.765966578
1080,2.962922184
1081,1.962424346
1082,1.247644926
1083,2.375965317
1084,1.103151542
1085,2.629221304
1086,3.154234092
1087,2.757995205
1088,1.47417413
1089,2.746851572
1090,1.449293045
1091,2.875646849
1092,2.654721671
1093,2.256731072
1094,1.141621104
1095,2.323947112
1096,1.568597527
1097,2.798707724
1098,2.721669727
1099,2.67000406
1100,1.754165211
1101,1.199536835
1102,3.51187009
1103,1.141705659
1104,2.871898788
1105,3.090848992
1106,3.002615524
1107,2.419994185
1108,2.327420133
1109,2.631365388
1110,2.731308257
1111,2.798707724
1112,2.515956702
1113,1.199536835
1114,2.975193697
1115,1.856569635
1116,2.279580025
1117,1.06468198
1118,1.603255848
1119,1.939251492
1120,1.629371661
1121,2.525848896
1122,1.731945194
1123,2.449325491
1124,2.958476441
1125,2.400886236
1126,2.973718997
1127,2.593149491
1128,2.742081561
1129,1.218560228
1130,2.933308914
1131,2.772051817
1132,3.115849085
1133,1.722306665
1134,2.867044221
1135,3.054523513
1136,2.798707724
1137,3.006337924
1138,1.235608648
1139,1.41642751
1140,0.99763505
1141,2.577782547
1142,2.80426703
1143,2.391247707
1144,2.275923576
1145,2.429463604
1146,2.775435997
1147,1.199367725
1148,3.086933497
1149,2.208785034
1150,2.827538757
1151,2.314393138
1152,1.260925586
1153,2.064129597
1154,1.850698865
1155,2.804351585
1156,2.915067757
1157,2.41990963
1158,2.833598336
1159,2.910121741
1160,1.478208633
1161,1.952274323
1162,2.5295899
1163,1.535786144
1164,1.753996101
1165,2.810521379
1166,2.779430666
1167,2.785574799
1168,2.881452762
1169,1.526316724
1170,1.266583764
1171,2.279565707
1172,2.333585641
1173,1.930035738
1174,1.036273723
1175,1.122682266
1176,2.660111866
1177,1.587536366
1178,2.333331976
1179,1.276137739
1180,2.900645265
1181,1.670218223
1182,1.708856895
1183,1.170621247
1184,2.60261891
1185,2.487294779
1186,2.477740805
1187,2.612003775
1188,1.251287057
1189,3.060193034
1190,2.199069007
1191,1.151259633
1192,3.154403202
1193,2.256731072
1194,2.520120481
1195,2.881537317
1196,2.375711652
1197,2.448994327
1198,2.330032351
1199,2.222072751
1200,2.846646706
1201,2.664106535
1202,3.058102464
1203,2.299110748
1204,2.636311404
1205,2.314393138
1206,2.66966584
1207,1.747326457
1208,1.093935788
1209,2.78898464
1210,2.577782547
1211,1.804988523
1212,3.058017909
1213,2.746858629
1214,1.180259776
1215,2.029724941
1216,2.693022123
1217,2.564233903
1218,1.6415563
1219,2.786910793
1220,1.535955254
1221,2.631534498
1222,2.080691436
1223,3.129487664
1224,2.862344813
1225,2.644744921
1226,2.942947443
1227,1.208921699
1228,1.958697661
1229,1.853012059
1230,1.139392465
1231,2.789238305
1232,2.554595374
1233,1.180175221
1234,1.808799763
1235,3.048463935
1236,2.3528627
1237,2.540348887
1238,2.840761618
1239,3.038856447
1240,2.602788021
1241,2.596622512
1242,2.5450414
1243,2.70872023
1244,1.218729338
1245,2.73157624
1246,3.064162043
1247,2.516210367
1248,2.41990963
1249,1.151597854
1250,2.660111866
1251,2.479238852
1252,1.96816708
1253,2.746520409
1254,2.858544915
1255,2.429801824
1256,2.535402871
1257,2.823459533
1258,2.487210224
1259,2.190759415
1260,2.656474021
1261,3.374389308
1262,2.980139713
1263,1.635813567
1264,2.381693733
1265,3.432135928
1266,1.731776084
1267,2.378978513
1268,2.400886236
1269,2.448740662
1270,2.881452762
1271,2.202542028
1272,3.158318696
1273,1.876100358
1274,2.413997786
1275,1.57400204
1276,2.487125669
1277,1.651279385
1278,2.600390272
1279,2.679388924
1280,2.920091434
1281,2.808162826
1282,2.990717314
1283,2.097110091
1284,2.673660509
1285,2.997030558
1286,2.362832392
1287,2.035636785
1288,3.296414282
1289,1.866292719
1290,2.477740805
1291,2.150876361
1292,2.588372423
1293,1.218475673
1294,2.467764056
1295,2.276254739
1296,1.141959324
1297,2.62692654
1298,2.395242376
1299,1.901035595
1300,2.09329885
1301,2.516210367
1302,2.525510676
1303,2.419994185
1304,2.817984783
1305,2.385350182
1306,1.093935788
1307,2.224931154
1308,1.218560228
1309,1.285776268
1310,1.860337394
1311,3.038994516
1312,1.872035452
1313,1.247391261
1314,3.019548347
1315,2.148816832
1316,3.279112197
1317,2.596721385
1318,2.885369933
1319,2.804351585
1320,1.218644783
1321,2.727497016
1322,2.742166116
1323,2.865754654
1324,2.598095507
1325,2.47427207
1326,3.073885127
1327,2.14833025
1328,2.73366681
1329,2.80426703
1330,2.877737418
1331,2.597059605
1332,2.362501229
1333,1.065104755
1334,2.779346111
1335,2.183786617
1336,2.635444612
1337,2.759885624
1338,1.084297259
1339,2.60261891
1340,2.467764056
1341,2.817731118
1342,2.423467205
1343,2.266369602
1344,2.573703323
1345,1.737603373
1346,3.000524954
1347,1.170621247
1348,2.36597425
1349,1.606813424
1350,2.410524765
1351,1.228367868
1352,2.487041114
1353,2.763822494
1354,1.913889316
1355,1.895377417
1356,2.660527584
1357,2.583341852
1358,2.636480514
1359,2.669919505
1360,1.846588721
1361,1.84337353
1362,2.563980238
1363,2.669750395
1364,1.228367868
1365,2.913862745
1366,1.237921842
1367,2.343139616
1368,2.914983202
1369,2.28547755
1370,2.202626583
1371,2.160684
1372,3.125487614
1373,3.30811234
1374,1.132320795
1375,2.511351063
1376,2.548172037
1377,1.924222768
1378,2.876598195
1379,1.987444138
1380,2.105898906
1381,1.881927647
1382,2.689112009
1383,2.958560996
1384,3.415407299
1385,2.977337781
1386,2.439271243
1387,2.189345923
1388,2.03572134
1389,3.10821657
1390,2.981247895
1391,2.66402198
1392,3.112185579
1393,2.458379192
1394,1.360740418
1395,2.712115753
1396,1.103236097
1397,2.221476702
1398,3.896723285
1399,3.154318647
1400,2.770997149
1401,1.065104755
1402,1.055466226
1403,1.924208449
1404,2.010701548
1405,2.103021934
1406,1.007358135
1407,3.596303659
1408,2.929645408
1409,1.961912852
1410,2.996776893
1411,2.891175846
1412,3.038994516
1413,1.587451811
1414,1.747411012
1415,1.228367868
1416,1.952800135
1417,2.275923576
1418,2.497017864
1419,2.784851264
1420,1.06451287
1421,1.885316112
1422,1.208921699
1423,2.815741826
1424,2.56225893
1425,2.727497016
1426,3.025692481
1427,2.722719947
1428,2.538974765
1429,2.112737962
1430,1.779034461
1431,2.785074526
1432,1.894954642
1433,2.516210367
1434,2.737382153
1435,3.302220195
1436,2.564064793
1437,1.439569961
1438,2.470979248
1439,2.827454202
1440,1.32424583
1441,2.231471934
1442,2.592895826
1443,2.619096194
1444,2.35269359
1445,1.603255848
1446,1.13240535
1447,2.096870744
1448,2.170237974
1449,2.894839352
1450,3.000440399
1451,1.208921699
1452,2.400886236
1453,3.248390745
1454,1.113128292
1455,2.660365531
1456,2.583426407
1457,2.362247564
1458,2.535318316
1459,2.669919505
1460,2.564395957
1461,2.660443029
1462,1.660748804
1463,3.450038865
1464,1.247560371
1465,2.818851575
1466,1.910505014
1467,2.932871821
1468,1.055466226
1469,2.746689519
1470,3.006499977
1471,1.148861885
1472,2.689027454
1473,2.189261368
1474,2.670250668
1475,2.458463747
1476,1.131982575
1477,2.713419638
1478,3.067825549
1479,2.92922969
1480,2.049086555
1481,3.125487614
1482,3.004525003
1483,2.885116268
1484,1.545593783
1485,1.972330859
1486,2.650557892
1487,2.885200823
1488,2.67964259
1489,2.439271243
1490,2.554426264
1491,3.30247386
1492,1.766603516
1493,2.573872433
1494,2.138776276
1495,1.51659364
1496,3.187149729
1497,1.016827554
1498,3.125487614
1499,3.31569134
1500,2.13184591
1501,1.535786144
1502,2.618173569
1503,1.58397879
1504,3.617471137
1505,2.400886236
1506,2.564064793
1507,1.112705516
1508,1.237921842
1509,3.044884984
1510,2.77610538
1511,2.606430151
1512,1.13206713
1513,2.458463747
1514,2.071306571
1515,1.25702979
1516,2.503602953
1517,2.304754609
1518,3.025445873
1519,2.134814494
1520,2.192307449
1521,2.10674862
1522,2.77634983
1523,1.161151828
1524,3.000440399
1525,3.250365719
1526,2.579788562
1527,1.818438293
1528,2.710070542
1529,1.122766821
1530,2.87668275
1531,2.487463889
1532,2.637366072
1533,2.423819744
1534,2.544956845
1535,2.262731756
1536,2.356772814
1537,2.500575439
1538,2.36614336
1539,3.097523373
1540,2.871983343
1541,2.179707393
1542,2.696352789
1543,2.208707536
1544,2.881290709
1545,2.866008319
1546,2.448994327
1547,2.808430809
1548,1.132151685
1549,1.5298743
1550,2.545034343
1551,2.416525449
1552,2.423209376
1553,2.794713055
1554,1.228367868
1555,2.577782547
1556,2.631534498
1557,2.731308257
1558,1.603255848
1559,1.430015987
1560,2.020255522
1561,3.11576453
1562,1.084212704
1563,2.577613437
1564,2.813990114
1565,3.658169338
1566,2.747020682
1567,2.621895969
1568,2.578903004
1569,2.669919505
1570,2.836839066
1571,1.093597568
1572,2.448909772
1573,3.405853325
1574,2.510566507
1575,2.923501275
1576,2.558336378
1577,2.727497016
1578,2.385434737
1579,2.523049121
1580,2.919760271
1581,1.799076679
1582,2.381693733
1583,2.756328048
1584,3.064331153
1585,2.802461166
1586,2.631280833
1587,2.112575909
1588,1.016912109
1589,2.746858629
1590,1.141621104
1591,3.09307763
1592,2.737213043
1593,3.229229283
1594,2.679388924
1595,2.554341709
1596,1.170536692
1597,2.035467675
1598,2.919675716
1599,1.853096614
1600,2.064214152
1601,1.593617319
1602,3.042994565
1603,3.16029367
1604,2.122862771
1605,1.734888153
1606,1.766688071
1607,2.708389067
1608,2.708219957
1609,3.152005453
1610,1.699218366
1611,3.316389022
1612,2.827623312
1613,1.58109446
1614,2.650473337
1615,2.933308914
1616,2.91377819
1617,1.84337353
1618,2.612341995
1619,2.362332119
1620,2.727412461
1621,2.400717126
1622,3.095463844
1623,2.506733891
1624,2.875562293
1625,2.10657951
1626,2.21826151
1627,2.99838087
1628,1.958866771
1629,1.9142317
1630,2.904562436
1631,1.923954784
1632,2.196269232
1633,2.854126833
1634,1.131982575
1635,2.798707724
1636,1.122766821
1637,2.977337781
1638,1.32441494
1639,2.192307449
1640,1.478124078
1641,2.381609178
1642,2.289204236
1643,3.127012417
1644,2.506487283
1645,2.471063803
1646,2.798524296
1647,2.240584651
1648,2.79479761
1649,1.9685053
1650,2.256731072
1651,3.150570586
1652,2.217838735
1653,2.781605791
1654,2.477740805
1655,1.083959039
1656,2.593149491
1657,2.740707439
1658,2.535402871
1659,1.975090389
1660,1.045743142
1661,2.400548016
1662,2.877821973
1663,2.573872433
1664,3.059222921
